customer_id,gender,senior_citizen,partner,dependents,tenure,contract,internet_service,tech_support,online_security,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,churn,sentiment_polarity,frustration_score,topic_billing,topic_service,topic_leaving
CUST-02120,0,0,0,0,56,0,0,0,2,1,2,99.83,5322.71,3,1,0.0,0.5,1,0,0
CUST-02121,0,0,1,0,69,2,1,0,2,1,0,82.57,5657.01,1,0,0.5,0.25,0,0,0
CUST-02122,1,0,1,0,42,1,2,2,0,0,1,63.24,2484.65,3,0,1.0,0.0,0,0,0
CUST-02123,1,0,0,1,44,2,1,2,0,1,3,80.15,3549.97,3,1,1.0,0.0,0,0,0
CUST-02124,1,0,1,0,54,0,1,0,2,1,2,18.0,896.77,0,0,1.0,0.0,0,0,0
CUST-02125,0,0,0,0,18,1,1,2,2,1,2,49.62,847.83,1,1,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-02126,1,0,1,0,22,2,0,2,1,0,3,72.2,1605.66,1,0,0.0,0.5,0,1,0
CUST-02127,1,0,0,1,45,0,1,2,2,1,1,92.88,3639.01,1,0,0.0,0.5,0,0,1
CUST-02128,0,1,1,1,4,0,2,1,2,1,0,69.99,306.5,2,1,0.0,0.5,0,1,0
CUST-02129,1,0,0,0,23,0,1,0,0,1,2,101.46,2096.0,1,1,0.0,0.5,0,1,0
CUST-02130,1,0,0,0,52,0,1,1,2,1,1,86.7,4258.81,1,1,0.0,0.5,0,1,0
CUST-02131,0,0,0,0,71,0,2,1,1,1,2,52.79,3588.83,2,1,0.0,0.5,0,1,0
CUST-02132,0,0,1,0,37,0,0,0,2,0,0,61.5,1990.09,0,1,0.5,0.25,0,0,0
CUST-02133,0,0,0,0,29,0,0,0,2,1,1,75.21,1972.5,3,1,0.0,0.5,0,1,0
CUST-02134,0,0,1,1,32,1,1,0,1,1,1,53.78,1589.07,0,0,0.5,0.25,0,0,0
CUST-02135,0,0,0,1,50,0,0,0,1,1,0,103.28,4709.65,0,0,0.0,0.5,1,0,0
CUST-02136,0,0,1,0,39,0,1,1,0,1,3,37.28,1289.25,2,1,0.0,0.5,0,0,1
CUST-02137,0,0,1,0,1,1,2,1,2,0,1,72.9,127.71,1,0,0.5,0.25,0,0,0
CUST-02138,0,0,0,0,39,0,1,0,0,1,3,83.39,3259.07,1,0,0.5,0.25,0,0,0
CUST-02139,1,0,1,0,29,0,0,0,1,0,3,57.16,1637.78,2,0,0.0,0.5,0,0,1
CUST-02140,0,0,0,1,51,0,1,0,0,1,0,51.53,2396.64,2,1,-0.049999999999999996,0.525,1,0,0
CUST-02141,1,1,0,0,63,0,0,0,1,1,0,63.1,3592.2,1,0,0.0,0.5,1,0,0
CUST-02142,0,0,0,0,70,0,2,2,0,1,2,85.3,5220.71,2,0,0.0,0.5,0,1,0
CUST-02143,0,0,0,0,44,0,0,2,1,1,1,52.5,2131.77,2,1,-0.3333333333333333,0.6666666666666666,0,0,1
CUST-02144,0,0,1,1,26,0,2,2,2,1,1,38.28,940.24,3,0,1.0,0.0,0,0,0
CUST-02145,0,0,1,1,32,2,1,0,1,1,3,93.76,3049.61,1,0,0.8,0.09999999999999998,0,0,0
CUST-02146,0,1,0,0,12,2,1,2,1,0,2,74.98,937.18,2,1,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-02147,1,0,1,0,68,0,1,1,0,1,2,90.2,5737.55,1,1,0.0,0.5,0,1,0
CUST-02148,1,1,0,1,61,0,0,2,1,1,3,83.98,4531.07,2,0,0.0,0.5,1,0,0
CUST-02149,0,0,0,0,62,0,1,2,0,1,2,119.5,7140.21,2,1,0.0,0.5,0,1,0
CUST-02150,0,1,1,0,23,2,2,0,0,1,1,92.87,2207.49,2,1,0.0,0.5,0,1,0
CUST-02151,0,0,1,0,23,2,2,2,0,1,1,46.9,969.94,1,0,0.0,0.5,0,0,1
CUST-02152,1,0,0,1,62,0,0,2,1,1,1,76.76,4726.06,0,0,1.0,0.0,0,0,0
CUST-02153,1,0,0,0,39,0,1,2,0,1,3,51.06,1791.22,2,1,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-02154,0,0,0,1,51,0,2,0,0,0,0,53.65,2664.8,0,0,0.5,0.25,0,0,0
CUST-02155,1,1,0,1,35,2,2,2,0,1,3,29.69,937.99,1,0,0.5,0.25,0,0,0
CUST-02156,1,0,0,1,32,2,1,0,1,1,3,57.85,1794.51,3,0,-0.049999999999999996,0.525,1,0,0
CUST-02157,1,0,1,1,46,0,0,2,2,0,0,78.63,3272.99,1,1,-0.3333333333333333,0.6666666666666666,0,0,1
CUST-02158,0,0,1,0,59,1,2,2,0,1,2,63.35,3539.7,2,0,1.0,0.0,0,0,0
CUST-02159,0,1,0,1,24,0,1,2,0,0,1,37.52,881.74,3,1,0.5,0.25,0,0,0
CUST-02160,0,1,0,1,59,1,1,2,1,1,2,26.92,1522.78,2,0,0.0,0.5,1,0,0
CUST-02161,1,0,1,1,17,2,1,0,2,1,3,117.8,2019.51,1,1,0.0,0.5,0,1,0
CUST-02162,0,0,0,1,29,0,0,0,0,1,2,73.13,1887.53,2,1,0.0,0.5,0,1,0
CUST-02163,1,0,1,0,66,0,2,0,2,0,0,44.4,2842.45,3,0,1.0,0.0,0,0,0
CUST-02164,0,0,0,1,69,1,0,1,0,1,0,76.54,4678.38,2,0,0.8,0.09999999999999998,0,0,0
CUST-02165,0,1,0,0,67,0,1,2,0,1,1,119.73,7747.22,0,0,0.0,0.5,0,1,0
CUST-02166,0,0,1,0,23,2,2,1,0,1,3,80.51,1678.35,1,0,0.8,0.09999999999999998,0,0,0
CUST-02167,1,0,0,0,61,0,2,0,0,1,2,18.0,1028.85,0,0,0.5,0.25,0,0,0
CUST-02168,1,0,0,1,68,2,2,0,0,1,2,120.0,7518.37,4,0,0.0,0.5,0,1,0
CUST-02169,0,0,1,0,71,0,2,1,0,1,0,18.77,1344.82,1,0,0.8,0.09999999999999998,0,0,0
CUST-02170,0,0,1,1,1,0,0,2,1,0,1,59.85,113.07,4,0,0.8,0.09999999999999998,0,0,0
CUST-02171,0,0,0,1,54,0,2,0,0,0,2,36.66,1740.53,2,1,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-02172,1,1,1,0,72,0,2,0,2,0,1,46.5,3242.2,4,0,0.8,0.09999999999999998,0,0,0
CUST-02173,1,0,1,1,55,0,1,0,0,1,3,72.11,3550.03,2,0,0.8,0.09999999999999998,0,0,0
CUST-02174,0,0,1,1,17,1,1,2,0,1,1,18.0,289.31,1,0,0.0,0.5,0,1,0
CUST-02175,0,0,1,1,55,0,0,2,0,0,2,62.74,3185.87,1,0,0.8,0.09999999999999998,0,0,0
CUST-02176,1,0,0,0,7,0,1,1,0,0,1,93.68,724.28,0,1,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-02177,0,1,0,1,35,0,1,0,1,1,3,43.92,1567.86,1,1,-0.3333333333333333,0.6666666666666666,0,0,1
CUST-02178,0,0,0,1,45,0,1,2,1,0,3,30.24,1375.25,4,1,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-02179,0,0,1,0,33,2,1,2,2,1,2,61.52,1831.48,1,0,0.5,0.25,0,0,0
CUST-02180,0,1,0,0,51,2,1,0,0,0,2,56.54,2525.71,1,1,0.0,0.5,0,1,0
CUST-02181,0,0,1,0,17,0,0,2,0,0,1,50.12,878.96,2,1,0.8,0.09999999999999998,0,0,0
CUST-02182,0,0,1,0,44,1,2,2,1,0,2,35.29,1418.5,2,0,0.0,0.5,1,0,0
CUST-02183,0,0,0,0,47,1,0,1,2,1,3,77.98,3508.82,1,0,0.5,0.25,0,0,0
CUST-02184,0,0,1,0,46,2,0,2,2,1,1,79.88,3742.32,0,0,0.5,0.25,0,0,0
CUST-02185,0,0,0,0,21,0,0,2,0,0,3,38.36,740.93,2,1,0.5,0.25,0,0,1
CUST-02186,1,0,0,0,22,0,2,0,0,0,1,41.82,871.66,3,0,-0.049999999999999996,0.525,1,0,0
CUST-02187,0,0,1,0,18,0,2,2,2,1,0,68.41,1273.98,2,1,-0.049999999999999996,0.525,1,0,0
CUST-02188,0,0,0,1,33,2,0,2,1,1,1,40.88,1316.95,2,1,0.0,0.5,0,1,0
CUST-02189,0,0,0,0,42,1,0,0,0,1,1,69.47,2959.23,6,1,0.5,0.25,0,0,0
CUST-02190,1,0,1,1,26,0,1,0,2,1,2,101.7,2594.21,0,1,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-02191,0,0,0,0,29,0,0,0,2,0,3,63.5,1706.0,2,1,1.0,0.0,0,0,0
CUST-02192,1,0,1,0,20,1,1,0,2,0,3,34.66,706.58,1,0,1.0,0.0,0,0,0
CUST-02193,0,0,0,0,15,2,0,1,2,1,2,74.8,1153.58,3,1,0.0,0.5,0,0,1
CUST-02194,1,1,1,0,47,0,1,0,0,1,2,60.56,2877.94,0,0,1.0,0.0,0,0,0
CUST-02195,1,0,0,0,59,1,1,0,2,1,2,61.25,3386.24,1,0,0.8,0.09999999999999998,0,0,0
CUST-02196,0,0,0,0,21,0,1,1,0,1,1,76.88,1565.23,1,1,0.0,0.5,1,0,0
CUST-02197,1,0,1,0,62,0,1,2,0,1,1,82.28,4657.88,1,0,0.0,0.5,1,0,0
CUST-02198,0,0,1,0,41,0,0,0,0,0,0,65.89,2463.84,1,0,0.5,0.25,0,0,0
CUST-02199,1,0,0,0,12,1,0,2,1,0,1,63.48,824.81,1,0,0.0,0.5,1,0,0
CUST-02200,0,0,0,0,26,2,0,2,1,1,3,116.59,3137.19,1,0,0.8,0.09999999999999998,0,0,0
CUST-02201,1,0,1,0,0,0,0,1,0,0,3,95.01,88.31,1,1,0.0,0.5,1,0,0
CUST-02202,1,0,0,0,2,0,2,2,0,0,1,85.84,255.79,4,1,-0.049999999999999996,0.525,1,0,0
CUST-02203,0,0,1,0,24,0,0,0,0,0,2,68.28,1542.14,1,0,0.5,0.25,0,0,0
CUST-02204,0,0,0,0,33,0,0,2,0,0,2,39.86,1324.75,4,0,0.5,0.25,0,0,0
CUST-02205,1,0,0,0,58,0,0,0,0,1,0,93.18,5196.52,1,0,0.0,0.5,1,0,0
CUST-02206,1,0,0,0,9,0,1,1,0,0,3,68.61,656.98,0,1,0.5,0.25,0,0,1
CUST-02207,1,0,0,0,61,0,2,0,2,0,0,50.57,3002.81,1,0,0.5,0.25,0,0,0
CUST-02208,0,0,1,0,17,0,1,1,0,0,0,58.92,1002.63,0,1,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-02209,0,0,1,0,10,0,1,0,1,1,3,40.85,439.4,3,1,0.0,0.5,0,0,1
CUST-02210,1,0,1,0,51,1,2,1,0,1,2,91.43,4320.77,1,0,0.8,0.09999999999999998,0,0,0
CUST-02211,0,0,0,0,56,0,1,1,0,1,2,82.08,4572.72,3,1,0.0,0.5,0,1,0
CUST-02212,1,0,1,1,44,1,2,2,0,0,3,69.54,2746.0,1,0,0.5,0.25,0,0,0
CUST-02213,1,0,1,0,8,2,1,1,0,1,3,63.93,506.32,2,1,0.0,0.5,0,1,0
CUST-02214,0,0,1,0,8,1,0,2,2,0,2,47.98,413.51,2,1,-0.3333333333333333,0.6666666666666666,0,0,1
CUST-02215,0,1,1,0,28,0,1,0,0,0,0,18.0,502.44,5,0,0.8,0.09999999999999998,0,0,0
CUST-02216,0,0,0,0,32,0,0,2,2,1,1,29.68,965.09,1,0,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-02217,1,0,0,0,72,1,0,0,0,1,1,46.43,3020.63,2,0,0.5,0.25,0,0,0
CUST-02218,0,0,1,0,20,0,2,1,2,0,2,42.68,769.38,1,1,0.8,0.09999999999999998,0,0,0
CUST-02219,1,0,1,0,14,0,0,0,1,1,2,72.23,1003.41,1,1,0.5,0.25,0,0,0
CUST-02220,1,0,1,0,69,0,1,0,0,0,3,85.29,5858.66,2,0,1.0,0.0,0,0,0
CUST-02221,1,0,0,0,11,0,2,1,2,0,1,61.79,738.31,0,0,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-02222,1,0,0,0,1,0,1,0,0,1,0,100.22,196.17,3,1,0.0,0.5,0,1,0
CUST-02223,0,1,1,1,30,1,1,2,0,1,3,45.43,1300.58,1,0,1.0,0.0,0,0,0
CUST-02224,0,0,1,1,29,0,1,1,0,0,1,61.61,1810.42,4,1,0.0,0.5,0,0,1
CUST-02225,1,0,0,0,45,0,2,2,0,0,0,63.73,2585.93,0,0,-0.049999999999999996,0.525,1,0,0
CUST-02226,1,0,0,1,64,2,0,1,0,1,1,92.3,5928.56,2,0,-0.049999999999999996,0.525,1,0,0
CUST-02227,1,0,0,0,68,0,0,2,0,0,1,67.65,4364.57,1,0,0.5,0.25,0,0,0
CUST-02228,0,0,1,0,21,1,1,2,0,1,1,68.34,1365.77,0,1,-0.3333333333333333,0.6666666666666666,0,0,1
CUST-02229,1,0,0,1,71,0,2,0,0,1,0,23.63,1594.59,1,0,0.5,0.25,0,0,0
CUST-02230,0,0,0,0,46,0,0,0,2,1,3,42.5,1932.78,1,0,1.0,0.0,0,0,0
CUST-02231,0,0,1,1,5,2,1,2,1,0,2,92.4,491.21,1,1,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-02232,1,0,1,0,68,0,2,2,1,0,0,18.0,1074.68,3,0,1.0,0.0,0,0,0
CUST-02233,1,0,1,1,10,0,0,2,0,1,3,98.57,1040.86,2,1,0.0,0.5,1,0,0
CUST-02234,1,0,0,1,42,2,0,0,0,1,2,77.49,3308.31,0,0,0.0,0.5,0,1,0
CUST-02235,1,0,1,0,57,1,1,0,2,1,1,46.31,2539.72,0,0,0.8,0.09999999999999998,0,0,0
CUST-02236,0,0,1,0,18,1,0,2,1,0,3,44.2,731.79,0,0,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-02237,1,0,0,1,19,0,0,2,2,0,0,112.4,2127.75,3,0,0.5,0.25,0,0,0
CUST-02238,1,0,0,1,34,0,1,2,0,1,1,100.29,3045.04,2,1,-0.3333333333333333,0.6666666666666666,0,0,1
CUST-02239,0,0,1,0,64,1,1,0,1,0,3,62.01,3609.56,2,0,0.5,0.25,0,0,0
CUST-02240,0,0,1,0,16,0,1,0,0,0,1,68.36,993.31,2,1,0.0,0.5,0,0,1
CUST-02241,1,0,1,0,48,0,1,2,0,0,0,48.85,2209.64,0,0,0.5,0.25,0,0,0
CUST-02242,0,0,1,0,33,1,1,1,0,0,0,68.37,2087.95,2,1,0.5,0.25,0,0,0
CUST-02243,0,0,1,0,8,0,1,2,0,1,3,48.15,374.69,1,1,0.5,0.25,0,0,0
CUST-02244,1,0,0,0,51,0,2,0,1,0,1,63.04,2938.32,1,0,0.8,0.09999999999999998,0,0,0
CUST-02245,0,1,0,0,60,0,1,0,0,1,2,110.26,6370.3,0,0,0.5,0.25,0,0,0
CUST-02246,1,0,0,0,42,0,1,0,2,0,0,62.61,2405.14,1,1,-0.049999999999999996,0.525,1,0,0
CUST-02247,0,0,1,1,12,1,2,2,0,1,1,38.8,439.56,0,0,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-02248,0,0,1,0,11,2,2,0,0,0,2,30.84,344.81,2,0,0.5,0.25,0,0,0
CUST-02249,0,0,0,1,30,0,0,0,0,1,3,68.18,2035.34,1,0,0.5,0.25,0,0,0
CUST-02250,0,0,1,0,36,0,2,1,0,1,0,45.98,1657.91,0,0,1.0,0.0,0,0,0
CUST-02251,1,0,0,0,40,0,2,0,0,0,3,71.17,2686.91,1,0,1.0,0.0,0,0,0
CUST-02252,0,1,0,1,17,0,0,1,2,1,2,24.51,422.06,0,0,0.0,0.5,0,1,0
CUST-02253,0,0,0,0,36,0,0,0,0,1,3,82.26,2967.53,3,0,0.8,0.09999999999999998,0,0,0
CUST-02254,0,0,0,0,21,2,1,0,2,0,3,38.5,805.44,2,0,0.5,0.25,0,0,0
CUST-02255,1,0,1,0,50,0,1,2,0,1,1,66.16,3134.9,0,0,-0.049999999999999996,0.525,1,0,0
CUST-02256,0,0,1,0,58,0,1,1,1,1,1,56.54,2865.47,1,1,-0.049999999999999996,0.525,1,0,0
CUST-02257,1,0,0,1,47,2,1,2,2,0,2,107.96,4630.22,2,1,-0.049999999999999996,0.525,1,0,0
CUST-02258,0,0,0,0,0,0,0,0,2,1,3,69.29,62.22,0,1,-0.3333333333333333,0.6666666666666666,0,0,1
CUST-02259,1,1,0,1,72,2,0,0,0,1,2,113.64,7542.9,3,0,0.0,0.5,1,0,0
CUST-02260,0,0,1,0,1,0,2,1,0,0,1,79.02,156.88,1,0,0.5,0.25,0,0,0
CUST-02261,0,0,0,0,72,0,0,0,0,0,3,100.64,6474.89,1,1,0.0,0.5,0,1,0
CUST-02262,0,1,1,0,2,2,1,2,0,1,1,59.78,167.01,1,0,0.5,0.25,0,0,0
CUST-02263,0,1,1,0,37,0,0,1,0,1,2,73.64,2794.63,2,0,0.0,0.5,0,1,0
CUST-02264,1,1,0,1,7,0,1,1,2,1,0,95.47,720.09,1,1,0.0,0.5,0,1,0
CUST-02265,0,0,1,0,6,0,1,0,0,1,2,87.62,540.56,1,0,1.0,0.0,0,0,0
CUST-02266,1,1,1,0,49,1,0,0,2,1,0,78.27,3890.13,1,0,0.0,0.5,0,1,0
CUST-02267,1,0,0,0,53,1,1,0,1,0,2,56.8,2761.84,0,0,0.8,0.09999999999999998,0,0,0
CUST-02268,0,1,1,0,8,0,1,1,0,1,2,61.03,470.82,1,0,0.0,0.5,0,1,0
CUST-02269,1,0,0,0,71,1,0,2,2,1,2,93.44,6153.84,2,0,0.0,0.5,0,0,1
CUST-02270,1,0,1,0,23,1,1,0,0,0,0,98.65,2097.93,0,1,0.5,0.25,0,0,1
CUST-02271,1,0,0,1,23,0,1,0,0,1,0,50.18,1171.6,2,0,0.0,0.5,0,1,0
CUST-02272,1,0,1,0,21,0,1,1,1,0,0,46.41,901.55,2,1,0.0,0.5,0,1,0
CUST-02273,0,0,0,1,33,0,1,0,0,0,2,42.4,1402.65,3,1,0.5,0.25,0,0,0
CUST-02274,0,1,1,0,12,0,1,2,0,1,3,85.74,953.47,3,1,0.5,0.25,0,0,1
CUST-02275,1,1,0,0,31,0,0,0,0,1,3,41.76,1322.12,2,1,0.5,0.25,0,0,1
CUST-02276,1,0,0,1,15,0,0,1,0,1,1,85.44,1170.64,0,1,0.0,0.5,0,1,0
CUST-02277,0,0,1,0,3,0,1,1,0,1,0,78.64,311.66,1,1,-0.3333333333333333,0.6666666666666666,0,0,1
CUST-02278,0,0,0,1,26,0,1,2,0,1,2,51.37,1194.27,2,1,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-02279,0,0,1,1,49,1,2,0,1,1,2,104.1,5105.52,6,0,1.0,0.0,0,0,0
CUST-02280,0,0,1,1,55,0,0,0,2,1,3,28.44,1552.35,1,0,0.0,0.5,1,0,0
CUST-02281,1,0,1,0,25,2,1,0,1,0,2,106.49,2600.3,3,0,0.0,0.5,0,1,0
CUST-02282,0,0,0,0,23,2,1,2,0,1,3,72.97,1498.04,2,0,0.5,0.25,0,0,0
CUST-02283,1,0,0,0,57,1,0,2,2,1,1,18.0,984.67,3,0,0.8,0.09999999999999998,0,0,0
CUST-02284,1,0,0,0,49,2,1,2,2,1,2,104.8,4939.63,1,0,0.8,0.09999999999999998,0,0,0
CUST-02285,0,0,1,0,60,2,1,2,1,1,0,89.31,5086.06,2,0,0.8,0.09999999999999998,0,0,0
CUST-02286,0,0,1,1,66,0,0,0,0,0,3,54.29,3436.39,1,0,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-02287,0,0,0,0,59,1,1,1,0,0,0,40.88,2441.07,0,0,1.0,0.0,0,0,0
CUST-02288,0,0,0,0,68,0,0,0,1,1,0,25.77,1776.93,2,0,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-02289,1,0,1,0,30,1,2,2,2,1,0,120.0,3452.44,0,0,1.0,0.0,0,0,0
CUST-02290,1,1,1,0,28,0,0,0,2,1,3,41.92,1050.07,1,0,1.0,0.0,0,0,0
CUST-02291,1,0,0,1,23,0,0,0,2,0,1,33.41,697.68,1,0,1.0,0.0,0,0,0
CUST-02292,1,0,1,0,17,0,0,0,0,1,3,71.7,1236.46,0,1,0.0,0.5,1,0,0
CUST-02293,0,0,1,0,54,2,0,1,0,0,2,24.05,1319.17,1,1,0.0,0.5,0,0,1
CUST-02294,1,0,1,0,52,0,0,2,2,1,2,40.46,1962.98,2,0,0.5,0.25,0,0,1
CUST-02295,1,0,1,0,58,0,1,1,2,1,2,89.87,4584.96,3,0,0.5,0.25,0,0,0
CUST-02296,0,1,1,1,12,0,0,2,0,1,3,76.61,899.28,1,0,0.5,0.25,0,0,0
CUST-02297,1,1,1,0,35,0,0,0,2,1,1,55.34,1808.46,2,0,0.5,0.25,0,0,0
CUST-02298,1,0,1,1,16,2,0,1,0,1,2,65.46,1112.25,5,0,0.8,0.09999999999999998,0,0,0
CUST-02299,0,0,1,1,65,1,1,0,0,1,2,53.94,3392.67,0,0,1.0,0.0,0,0,0
CUST-02300,1,0,1,0,19,0,0,2,2,1,0,63.45,1101.09,1,0,0.5,0.25,0,0,0
CUST-02301,1,1,1,1,10,0,1,2,2,0,0,45.95,455.19,4,1,0.5,0.25,0,0,1
CUST-02302,0,1,0,0,41,0,1,2,0,1,0,50.49,1817.94,4,0,0.0,0.5,0,1,0
CUST-02303,1,1,1,0,64,0,1,2,0,0,2,49.73,3064.23,1,0,0.0,0.5,0,1,0
CUST-02304,1,0,1,0,66,2,0,2,0,1,2,46.85,2984.86,4,0,0.8,0.09999999999999998,0,0,0
CUST-02305,0,0,0,0,7,1,2,2,0,1,3,91.1,625.77,3,0,0.8,0.09999999999999998,0,0,0
CUST-02306,0,0,0,0,23,0,1,0,1,1,0,84.25,1820.46,0,0,0.0,0.5,1,0,0
CUST-02307,0,0,0,0,11,1,0,2,0,0,0,41.69,492.99,1,0,0.5,0.25,0,0,0
CUST-02308,1,0,1,0,22,0,1,0,0,0,1,35.14,787.22,3,1,0.0,0.5,0,0,1
CUST-02309,1,0,0,1,38,1,1,0,1,0,0,61.07,2229.61,1,0,0.0,0.5,0,1,0
CUST-02310,0,0,0,0,20,0,0,2,0,1,3,118.88,2303.49,1,1,-0.48333333333333334,0.7416666666666667,0,1,0
CUST-02311,0,0,1,0,4,1,1,0,0,1,0,39.31,196.34,2,1,0.0,0.5,0,1,0
CUST-02312,1,0,1,0,37,0,1,0,0,0,3,60.97,2220.31,3,1,0.0,0.5,0,1,0
CUST-02313,1,0,1,0,3,2,0,0,0,0,2,67.22,266.97,1,0,0.5,0.25,0,0,0
CUST-02314,1,0,1,0,16,0,2,0,1,1,0,62.28,911.31,0,0,0.8,0.09999999999999998,0,0,0
CUST-02315,0,0,1,1,0,0,0,0,2,0,3,53.54,47.21,0,0,1.0,0.0,0,0,0
CUST-02316,0,0,1,0,6,0,0,0,0,0,3,93.88,561.65,0,1,-0.3333333333333333,0.6666666666666666,0,0,1
CUST-02317,0,0,0,0,31,0,0,0,2,1,0,76.36,2395.11,1,0,0.5,0.25,0,0,0
CUST-02318,1,0,0,0,62,0,1,1,0,0,2,86.15,5178.52,1,0,0.5,0.25,0,0,0
CUST-02319,0,1,1,0,56,1,2,1,2,1,2,79.73,3984.02,0,0,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-02320,1,0,1,0,7,1,2,0,0,1,3,87.35,696.09,0,0,0.0,0.5,1,0,0
CUST-02321,1,1,0,0,2,0,2,0,1,0,0,104.61,311.75,3,1,0.0,0.5,1,0,0
CUST-02322,0,1,1,0,24,1,1,1,2,0,1,98.28,2171.23,1,0,0.5,0.25,0,0,0
CUST-02323,1,1,0,0,47,1,1,0,2,1,0,120.0,5455.02,0,0,1.0,0.0,0,0,0
CUST-02324,1,0,0,0,54,0,1,0,0,1,3,95.43,4987.35,1,0,1.0,0.0,0,0,0
CUST-02325,0,0,0,1,60,0,0,2,0,1,3,48.26,2504.05,2,0,1.0,0.0,0,0,0
CUST-02326,1,0,1,1,24,0,2,2,2,1,3,86.18,2053.92,0,0,-0.049999999999999996,0.525,1,0,0
CUST-02327,0,1,0,0,12,0,1,0,2,0,3,82.76,950.22,1,1,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-02328,1,0,1,0,1,1,1,1,2,1,0,113.01,222.67,0,0,0.0,0.5,1,0,0
CUST-02329,0,0,1,0,10,2,1,0,2,1,1,40.82,438.14,3,1,-0.3433333333333333,0.6716666666666666,1,0,0
CUST-02330,1,0,0,0,4,1,1,1,0,0,0,78.95,389.14,2,1,0.5,0.25,0,0,0
CUST-02331,1,0,1,1,62,0,0,0,0,1,3,47.97,2912.21,2,1,-0.049999999999999996,0.525,1,0,0
CUST-02332,1,0,1,0,19,1,1,0,0,1,3,77.81,1361.26,1,0,0.0,0.5,1,0,0
CUST-02333,0,0,0,1,60,1,1,1,2,0,2,59.63,3288.54,2,0,0.5,0.25,0,0,0
CUST-02334,0,0,1,0,40,0,2,2,1,1,1,76.99,3018.77,1,1,0.8,0.09999999999999998,0,0,0
CUST-02335,1,0,1,0,39,2,0,0,0,1,1,29.74,1068.85,1,0,0.8,0.09999999999999998,0,0,0
CUST-02336,1,1,0,0,33,0,0,2,0,1,2,84.83,2758.77,0,0,0.8,0.09999999999999998,0,0,0
CUST-02337,1,0,1,0,59,0,1,0,0,1,2,70.15,3789.88,3,0,0.0,0.5,1,0,0
CUST-02338,0,0,0,0,3,0,2,2,0,0,2,68.8,241.26,3,1,-0.3333333333333333,0.6666666666666666,0,0,1
CUST-02339,0,0,0,0,6,0,2,0,2,0,1,113.76,738.77,0,1,0.0,0.5,0,0,1
CUST-02340,0,0,0,1,30,2,1,1,0,1,2,55.44,1637.75,1,1,0.0,0.5,0,1,0
CUST-02341,0,0,1,1,28,0,0,2,0,1,2,73.56,1978.75,2,1,0.0,0.5,1,0,0
CUST-02342,1,0,0,1,39,0,0,0,0,1,3,67.51,2555.33,1,0,1.0,0.0,0,0,0
CUST-02343,1,0,1,0,53,0,1,0,0,0,3,69.95,3458.9,0,1,-0.049999999999999996,0.525,1,0,0
CUST-02344,0,1,1,1,42,0,0,0,0,0,3,120.0,4988.43,1,0,0.0,0.5,0,1,0
CUST-02345,0,0,1,0,18,0,1,1,1,0,0,66.6,1198.96,0,0,1.0,0.0,0,0,0
CUST-02346,1,0,0,1,23,0,2,2,1,1,2,50.82,1141.85,0,0,0.8,0.09999999999999998,0,0,0
CUST-02347,1,0,1,1,54,1,1,2,0,0,2,111.77,5626.7,1,0,0.8,0.09999999999999998,0,0,0
CUST-02348,0,0,0,0,14,0,1,1,0,0,2,57.31,799.78,4,1,1.0,0.0,0,0,0
CUST-02349,0,0,0,0,36,1,0,2,0,1,0,24.87,789.2,2,0,1.0,0.0,0,0,0
CUST-02350,1,0,1,1,39,0,0,0,0,1,0,46.48,1766.25,1,0,1.0,0.0,0,0,0
CUST-02351,0,0,0,1,54,1,1,2,0,1,3,33.84,1639.09,2,0,0.5,0.25,0,0,0
CUST-02352,1,0,1,0,52,2,1,0,2,1,1,20.0,1037.76,1,0,0.0,0.5,0,0,1
CUST-02353,0,0,1,0,33,0,0,0,1,1,0,55.92,1847.76,3,0,0.0,0.5,0,1,0
CUST-02354,0,0,1,0,22,0,0,0,2,1,1,63.24,1351.53,1,0,-0.3333333333333333,0.6666666666666666,0,0,1
CUST-02355,1,0,0,0,26,2,0,2,2,0,1,94.51,2493.26,2,1,-0.049999999999999996,0.525,1,0,0
CUST-02356,1,0,1,1,30,0,1,1,2,0,3,80.74,2379.35,3,0,-0.3333333333333333,0.6666666666666666,0,0,1
CUST-02357,1,0,0,1,16,1,1,1,1,1,0,79.6,1178.89,2,0,0.0,0.5,1,0,0
